This is a log message.

Current time: 2023-08-24 22:10:21.483326

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'nHidden1': 256, 'dropout1': 0, 'num_layers1': 8, 'nHidden2': 256, 'dropout2': 0, 'num_layers2': 1, 'activ': 'glu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [64, 128], 'pooling': [1, 1], 'nhead': 8, 'd_model': 512}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 1500}
Epoch [382/1500], Trn Loss: 192.4895, Val Loss: 110.3921
Epoch [383/1500], Trn Loss: 192.9604, Val Loss: 109.9371
Epoch [384/1500], Trn Loss: 192.5931, Val Loss: 110.5906
Epoch [385/1500], Trn Loss: 192.4372, Val Loss: 110.9896
Epoch [386/1500], Trn Loss: 192.3813, Val Loss: 111.2897
Epoch [387/1500], Trn Loss: 192.4041, Val Loss: 110.8782
Epoch [388/1500], Trn Loss: 192.4810, Val Loss: 110.8676
Epoch [389/1500], Trn Loss: 192.3324, Val Loss: 111.3216
Epoch [390/1500], Trn Loss: 192.8944, Val Loss: 110.1275
Epoch [391/1500], Trn Loss: 192.5046, Val Loss: 110.4663
Epoch [392/1500], Trn Loss: 192.5185, Val Loss: 110.5795
Epoch [393/1500], Trn Loss: 192.5267, Val Loss: 110.3974
Epoch [394/1500], Trn Loss: 192.4518, Val Loss: 111.0888
Epoch [395/1500], Trn Loss: 192.4938, Val Loss: 110.6633
Epoch [396/1500], Trn Loss: 192.6279, Val Loss: 110.3669
Epoch [397/1500], Trn Loss: 192.5597, Val Loss: 110.7626
Epoch [398/1500], Trn Loss: 192.7020, Val Loss: 110.3351
Epoch [399/1500], Trn Loss: 192.4753, Val Loss: 111.0757
Epoch [400/1500], Trn Loss: 192.4411, Val Loss: 110.8759
Epoch [401/1500], Trn Loss: 192.4326, Val Loss: 110.6373
Epoch [402/1500], Trn Loss: 192.5107, Val Loss: 110.3561
Epoch [403/1500], Trn Loss: 192.4934, Val Loss: 110.5037
Epoch [404/1500], Trn Loss: 192.4314, Val Loss: 110.7420
Epoch [405/1500], Trn Loss: 192.4705, Val Loss: 110.6339
Epoch [406/1500], Trn Loss: 192.4200, Val Loss: 111.0253
Epoch [407/1500], Trn Loss: 192.6990, Val Loss: 110.2771
Epoch [408/1500], Trn Loss: 192.6463, Val Loss: 110.4124
Epoch [409/1500], Trn Loss: 192.4263, Val Loss: 111.0642
Epoch [410/1500], Trn Loss: 192.7927, Val Loss: 110.5274
Epoch [411/1500], Trn Loss: 192.3918, Val Loss: 111.3483
Epoch [412/1500], Trn Loss: 192.3455, Val Loss: 111.6393
Epoch [413/1500], Trn Loss: 192.5763, Val Loss: 110.5631
Epoch [414/1500], Trn Loss: 192.4164, Val Loss: 111.0795
Epoch [415/1500], Trn Loss: 192.5480, Val Loss: 110.2590
Epoch [416/1500], Trn Loss: 192.6956, Val Loss: 110.6967
Epoch [417/1500], Trn Loss: 192.4814, Val Loss: 110.6509
Epoch [418/1500], Trn Loss: 192.6363, Val Loss: 110.3392
Epoch [419/1500], Trn Loss: 192.7668, Val Loss: 110.0239
Epoch [420/1500], Trn Loss: 193.0286, Val Loss: 110.2085
Epoch [421/1500], Trn Loss: 192.3785, Val Loss: 111.3501
Epoch [422/1500], Trn Loss: 192.4003, Val Loss: 111.3383
Epoch [423/1500], Trn Loss: 192.4209, Val Loss: 110.7616
Epoch [424/1500], Trn Loss: 192.3588, Val Loss: 111.3565
Epoch [425/1500], Trn Loss: 192.4014, Val Loss: 111.2300
Epoch [426/1500], Trn Loss: 192.3945, Val Loss: 111.0743
Epoch [427/1500], Trn Loss: 192.4140, Val Loss: 111.2130
Epoch [428/1500], Trn Loss: 192.5444, Val Loss: 110.3062
Epoch [429/1500], Trn Loss: 192.4015, Val Loss: 110.9992
Epoch [430/1500], Trn Loss: 192.6073, Val Loss: 110.9986
Epoch [431/1500], Trn Loss: 192.3851, Val Loss: 111.2370
Epoch [432/1500], Trn Loss: 192.4895, Val Loss: 111.0287
Epoch [433/1500], Trn Loss: 192.5700, Val Loss: 110.9283
Epoch [434/1500], Trn Loss: 192.8135, Val Loss: 111.3365
Epoch [435/1500], Trn Loss: 193.5052, Val Loss: 110.7285
Epoch [436/1500], Trn Loss: 192.5575, Val Loss: 110.5733
Epoch [437/1500], Trn Loss: 192.3837, Val Loss: 111.0149
Epoch [438/1500], Trn Loss: 192.3522, Val Loss: 111.0948
Epoch [439/1500], Trn Loss: 192.7086, Val Loss: 110.2480
Epoch [440/1500], Trn Loss: 192.3524, Val Loss: 111.3839
Epoch [441/1500], Trn Loss: 192.4026, Val Loss: 110.9334
Epoch [442/1500], Trn Loss: 192.2775, Val Loss: 111.6648
Epoch [443/1500], Trn Loss: 192.3118, Val Loss: 111.4233
Epoch [444/1500], Trn Loss: 192.4584, Val Loss: 110.8597
Epoch [445/1500], Trn Loss: 192.3959, Val Loss: 111.2591
Epoch [446/1500], Trn Loss: 192.4537, Val Loss: 111.5236
Epoch [447/1500], Trn Loss: 192.3046, Val Loss: 111.4345
Epoch [448/1500], Trn Loss: 192.3594, Val Loss: 111.3893
Epoch [449/1500], Trn Loss: 192.3857, Val Loss: 111.5399
Epoch [450/1500], Trn Loss: 192.3877, Val Loss: 111.4896
Epoch [451/1500], Trn Loss: 192.6530, Val Loss: 111.5224
Epoch [452/1500], Trn Loss: 192.3264, Val Loss: 111.5785
Epoch [453/1500], Trn Loss: 192.4247, Val Loss: 111.1038
Epoch [454/1500], Trn Loss: 192.4797, Val Loss: 111.1964
Epoch [455/1500], Trn Loss: 192.7386, Val Loss: 110.6361
Epoch [456/1500], Trn Loss: 192.5237, Val Loss: 111.0521
Epoch [457/1500], Trn Loss: 192.4500, Val Loss: 111.2224
Epoch [458/1500], Trn Loss: 192.4015, Val Loss: 110.8162
Epoch [459/1500], Trn Loss: 192.3369, Val Loss: 111.2561
Epoch [460/1500], Trn Loss: 192.3395, Val Loss: 111.1096
Epoch [461/1500], Trn Loss: 192.4426, Val Loss: 111.0578
Epoch [462/1500], Trn Loss: 192.3467, Val Loss: 111.3521
Epoch [463/1500], Trn Loss: 193.2199, Val Loss: 110.3545
Epoch [464/1500], Trn Loss: 192.3087, Val Loss: 111.4522
Epoch [465/1500], Trn Loss: 192.3667, Val Loss: 111.3487
Epoch [466/1500], Trn Loss: 192.4404, Val Loss: 110.4532
Epoch [467/1500], Trn Loss: 192.4214, Val Loss: 111.0112
Epoch [468/1500], Trn Loss: 192.4153, Val Loss: 111.2146
Epoch [469/1500], Trn Loss: 192.2859, Val Loss: 111.6883
Epoch [470/1500], Trn Loss: 192.4527, Val Loss: 111.4055
Epoch [471/1500], Trn Loss: 192.3885, Val Loss: 111.5197
Epoch [472/1500], Trn Loss: 193.0659, Val Loss: 110.7122
Epoch [473/1500], Trn Loss: 192.5205, Val Loss: 110.8983
Epoch [474/1500], Trn Loss: 192.2980, Val Loss: 111.5452
Epoch [475/1500], Trn Loss: 192.7837, Val Loss: 109.7867
Epoch [476/1500], Trn Loss: 192.4030, Val Loss: 111.2954
Epoch [477/1500], Trn Loss: 192.4788, Val Loss: 110.5325
Epoch [478/1500], Trn Loss: 192.4678, Val Loss: 110.5125
Epoch [479/1500], Trn Loss: 192.7074, Val Loss: 111.3995
Epoch [480/1500], Trn Loss: 192.4204, Val Loss: 111.2176
Epoch [481/1500], Trn Loss: 192.5186, Val Loss: 110.7012
Epoch [482/1500], Trn Loss: 192.3816, Val Loss: 110.9830
Epoch [483/1500], Trn Loss: 192.4973, Val Loss: 110.9254
Epoch [484/1500], Trn Loss: 192.2864, Val Loss: 111.5248
Epoch [485/1500], Trn Loss: 192.8065, Val Loss: 111.1935
Epoch [486/1500], Trn Loss: 192.5134, Val Loss: 110.6232
Epoch [487/1500], Trn Loss: 192.4204, Val Loss: 111.5883
Epoch [488/1500], Trn Loss: 192.3931, Val Loss: 111.6155
Epoch [489/1500], Trn Loss: 192.3186, Val Loss: 111.6498
Epoch [490/1500], Trn Loss: 192.2644, Val Loss: 112.2892
Epoch [491/1500], Trn Loss: 192.2797, Val Loss: 112.1070
Epoch [492/1500], Trn Loss: 192.4872, Val Loss: 110.6120
Epoch [493/1500], Trn Loss: 192.4443, Val Loss: 110.6186
Epoch [494/1500], Trn Loss: 192.4421, Val Loss: 111.0767
Epoch [495/1500], Trn Loss: 192.3455, Val Loss: 111.5932
Epoch [496/1500], Trn Loss: 192.4137, Val Loss: 111.3087
Epoch [497/1500], Trn Loss: 192.2991, Val Loss: 111.7749
Epoch [498/1500], Trn Loss: 192.5726, Val Loss: 110.3586
Epoch [499/1500], Trn Loss: 192.4114, Val Loss: 111.1640
Epoch [500/1500], Trn Loss: 192.3377, Val Loss: 111.4184
Epoch [501/1500], Trn Loss: 192.4781, Val Loss: 110.7632
Epoch [502/1500], Trn Loss: 192.4166, Val Loss: 111.1893
Epoch [503/1500], Trn Loss: 192.2969, Val Loss: 111.6494
Epoch [504/1500], Trn Loss: 192.5816, Val Loss: 111.1271
Epoch [505/1500], Trn Loss: 192.3257, Val Loss: 111.7693
Epoch [506/1500], Trn Loss: 192.3658, Val Loss: 111.3848
Epoch [507/1500], Trn Loss: 192.3907, Val Loss: 110.9100
Epoch [508/1500], Trn Loss: 192.2765, Val Loss: 111.9489
Epoch [509/1500], Trn Loss: 192.5241, Val Loss: 111.3645
Epoch [510/1500], Trn Loss: 192.4746, Val Loss: 110.3739
Epoch [511/1500], Trn Loss: 192.3350, Val Loss: 111.5947
Epoch [512/1500], Trn Loss: 192.4220, Val Loss: 112.3393
Epoch [513/1500], Trn Loss: 192.3345, Val Loss: 111.7994
Epoch [514/1500], Trn Loss: 192.2947, Val Loss: 111.6125
Epoch [515/1500], Trn Loss: 192.5322, Val Loss: 110.2684
Epoch [516/1500], Trn Loss: 192.3735, Val Loss: 110.9015
Epoch [517/1500], Trn Loss: 192.2918, Val Loss: 111.8707
Epoch [518/1500], Trn Loss: 192.9159, Val Loss: 111.5177
Epoch [519/1500], Trn Loss: 192.7872, Val Loss: 109.7446
Epoch [520/1500], Trn Loss: 192.6216, Val Loss: 111.2633
Epoch [521/1500], Trn Loss: 192.3888, Val Loss: 111.1152
Epoch [522/1500], Trn Loss: 193.0860, Val Loss: 109.7839
Epoch [523/1500], Trn Loss: 192.4460, Val Loss: 111.3526
Epoch [524/1500], Trn Loss: 192.3010, Val Loss: 112.4854
Epoch [525/1500], Trn Loss: 192.2520, Val Loss: 113.2438
Epoch [526/1500], Trn Loss: 192.2679, Val Loss: 112.7522
Epoch [527/1500], Trn Loss: 192.2707, Val Loss: 112.1274
Epoch [528/1500], Trn Loss: 192.6566, Val Loss: 112.5511
Epoch [529/1500], Trn Loss: 192.3817, Val Loss: 111.7076
Epoch [530/1500], Trn Loss: 192.2904, Val Loss: 112.0975
Epoch [531/1500], Trn Loss: 192.3443, Val Loss: 111.7112
Epoch [532/1500], Trn Loss: 192.2878, Val Loss: 112.0380
Epoch [533/1500], Trn Loss: 192.3864, Val Loss: 112.3222
Epoch [534/1500], Trn Loss: 192.3000, Val Loss: 111.3048
Epoch [535/1500], Trn Loss: 192.2634, Val Loss: 111.9921
Epoch [536/1500], Trn Loss: 192.2570, Val Loss: 111.4780
Epoch [537/1500], Trn Loss: 192.3695, Val Loss: 111.7276
Epoch [538/1500], Trn Loss: 192.2843, Val Loss: 112.2329
Epoch [539/1500], Trn Loss: 192.3156, Val Loss: 111.9092
Epoch [540/1500], Trn Loss: 192.3200, Val Loss: 111.6101
Epoch [541/1500], Trn Loss: 192.4217, Val Loss: 111.3058
Epoch [542/1500], Trn Loss: 192.3889, Val Loss: 111.4558
Epoch [543/1500], Trn Loss: 192.3672, Val Loss: 111.5542
Epoch [544/1500], Trn Loss: 192.3578, Val Loss: 111.7236
Epoch [545/1500], Trn Loss: 192.2883, Val Loss: 111.7921
Epoch [546/1500], Trn Loss: 192.2571, Val Loss: 112.5212
Epoch [547/1500], Trn Loss: 192.2807, Val Loss: 111.9632
Epoch [548/1500], Trn Loss: 192.3107, Val Loss: 112.4985
Epoch [549/1500], Trn Loss: 192.4217, Val Loss: 112.7467
Epoch [550/1500], Trn Loss: 192.2615, Val Loss: 112.5797
Epoch [551/1500], Trn Loss: 192.2685, Val Loss: 111.7508
Epoch [552/1500], Trn Loss: 192.2536, Val Loss: 112.4109
Epoch [553/1500], Trn Loss: 192.2722, Val Loss: 112.7723
Epoch [554/1500], Trn Loss: 192.2807, Val Loss: 111.9925
Epoch [555/1500], Trn Loss: 192.2855, Val Loss: 112.3011
Epoch [556/1500], Trn Loss: 192.2773, Val Loss: 112.9486
Epoch [557/1500], Trn Loss: 192.4326, Val Loss: 110.7023
Epoch [558/1500], Trn Loss: 192.3028, Val Loss: 111.4095
Epoch [559/1500], Trn Loss: 192.3170, Val Loss: 112.0765
Epoch [560/1500], Trn Loss: 192.2834, Val Loss: 111.8278
Epoch [561/1500], Trn Loss: 192.7878, Val Loss: 109.4442
Epoch [562/1500], Trn Loss: 192.3387, Val Loss: 111.4897
Epoch [563/1500], Trn Loss: 192.2721, Val Loss: 112.3587
Epoch [564/1500], Trn Loss: 192.4234, Val Loss: 111.3650
Epoch [565/1500], Trn Loss: 192.2865, Val Loss: 111.8495
Epoch [566/1500], Trn Loss: 192.2498, Val Loss: 112.7907
Epoch [567/1500], Trn Loss: 192.7690, Val Loss: 111.3457
Epoch [568/1500], Trn Loss: 192.3581, Val Loss: 112.3924
Epoch [569/1500], Trn Loss: 192.2809, Val Loss: 111.5767
Epoch [570/1500], Trn Loss: 192.2748, Val Loss: 111.5883
Epoch [571/1500], Trn Loss: 192.2504, Val Loss: 112.6153
Epoch [572/1500], Trn Loss: 192.2508, Val Loss: 112.6067
Epoch [573/1500], Trn Loss: 192.2578, Val Loss: 112.8038
Epoch [574/1500], Trn Loss: 192.3043, Val Loss: 112.4325
Epoch [575/1500], Trn Loss: 192.4037, Val Loss: 111.7410
Epoch [576/1500], Trn Loss: 192.2491, Val Loss: 113.3756
Epoch [577/1500], Trn Loss: 192.2578, Val Loss: 111.1096
Epoch [578/1500], Trn Loss: 192.2705, Val Loss: 111.9030
Epoch [579/1500], Trn Loss: 192.5081, Val Loss: 111.1263
Epoch [580/1500], Trn Loss: 192.3599, Val Loss: 112.2498
Epoch [581/1500], Trn Loss: 192.3644, Val Loss: 112.6745
Epoch [582/1500], Trn Loss: 193.1759, Val Loss: 109.3916
Epoch [583/1500], Trn Loss: 192.3273, Val Loss: 111.6328
Epoch [584/1500], Trn Loss: 192.4173, Val Loss: 112.3938
Epoch [585/1500], Trn Loss: 192.2570, Val Loss: 112.0730
Epoch [586/1500], Trn Loss: 192.5278, Val Loss: 111.8681
Epoch [587/1500], Trn Loss: 192.2657, Val Loss: 112.2664
Epoch [588/1500], Trn Loss: 192.9940, Val Loss: 109.8460
Epoch [589/1500], Trn Loss: 192.6258, Val Loss: 110.8998
Epoch [590/1500], Trn Loss: 192.4192, Val Loss: 111.5829
Epoch [591/1500], Trn Loss: 192.4778, Val Loss: 111.9022
Epoch [592/1500], Trn Loss: 192.3075, Val Loss: 111.0776
Epoch [593/1500], Trn Loss: 192.2524, Val Loss: 112.9412
Epoch [594/1500], Trn Loss: 192.2503, Val Loss: 113.2385
Epoch [595/1500], Trn Loss: 192.2733, Val Loss: 112.5074
Epoch [596/1500], Trn Loss: 192.2634, Val Loss: 112.4614
Epoch [597/1500], Trn Loss: 192.2785, Val Loss: 113.1040
Epoch [598/1500], Trn Loss: 192.2492, Val Loss: 113.1467
Epoch [599/1500], Trn Loss: 192.3012, Val Loss: 111.9430
Epoch [600/1500], Trn Loss: 192.4009, Val Loss: 111.1595
Epoch [601/1500], Trn Loss: 192.4185, Val Loss: 110.3392
Epoch [602/1500], Trn Loss: 192.2846, Val Loss: 111.7299
Epoch [603/1500], Trn Loss: 192.2502, Val Loss: 112.7329
Epoch [604/1500], Trn Loss: 192.4394, Val Loss: 111.7061
Epoch [605/1500], Trn Loss: 192.2491, Val Loss: 112.6685
Epoch [606/1500], Trn Loss: 192.2491, Val Loss: 112.6700
Epoch [607/1500], Trn Loss: 192.2590, Val Loss: 112.6217
Epoch [608/1500], Trn Loss: 192.2650, Val Loss: 113.2532
Epoch [609/1500], Trn Loss: 192.5930, Val Loss: 113.7066
Epoch [610/1500], Trn Loss: 192.3145, Val Loss: 111.4970
Epoch [611/1500], Trn Loss: 192.2539, Val Loss: 112.1828
Epoch [612/1500], Trn Loss: 192.2659, Val Loss: 112.9701
Epoch [613/1500], Trn Loss: 192.2491, Val Loss: 113.2415
Epoch [614/1500], Trn Loss: 192.2619, Val Loss: 112.7170
Epoch [615/1500], Trn Loss: 192.2699, Val Loss: 111.8895
Epoch [616/1500], Trn Loss: 192.3400, Val Loss: 112.1634
Epoch [617/1500], Trn Loss: 192.2584, Val Loss: 112.0630
Epoch [618/1500], Trn Loss: 192.3326, Val Loss: 111.9189
Epoch [619/1500], Trn Loss: 192.2773, Val Loss: 111.9722
Epoch [620/1500], Trn Loss: 192.2579, Val Loss: 112.6506
Epoch [621/1500], Trn Loss: 192.2502, Val Loss: 112.7086
Epoch [622/1500], Trn Loss: 192.2586, Val Loss: 112.9158
Epoch [623/1500], Trn Loss: 192.2651, Val Loss: 112.2026
Epoch [624/1500], Trn Loss: 192.2491, Val Loss: 112.9859
Epoch [625/1500], Trn Loss: 192.2820, Val Loss: 113.4938
Epoch [626/1500], Trn Loss: 192.2543, Val Loss: 113.0523
Epoch [627/1500], Trn Loss: 192.2678, Val Loss: 113.1526
Epoch [628/1500], Trn Loss: 192.2491, Val Loss: 112.5115
Epoch [629/1500], Trn Loss: 192.2973, Val Loss: 112.3879
Epoch [630/1500], Trn Loss: 192.2835, Val Loss: 112.7933
Epoch [631/1500], Trn Loss: 192.2568, Val Loss: 112.8611
Epoch [632/1500], Trn Loss: 192.2804, Val Loss: 112.0804
Epoch [633/1500], Trn Loss: 192.2520, Val Loss: 112.9738
Epoch [634/1500], Trn Loss: 192.2561, Val Loss: 112.0649
Epoch [635/1500], Trn Loss: 192.2518, Val Loss: 112.6951
Epoch [636/1500], Trn Loss: 192.2928, Val Loss: 112.3418
Epoch [637/1500], Trn Loss: 192.2494, Val Loss: 113.0242
Epoch [638/1500], Trn Loss: 192.7719, Val Loss: 113.6702
Epoch [639/1500], Trn Loss: 192.2735, Val Loss: 113.7120
Epoch [640/1500], Trn Loss: 193.1684, Val Loss: 112.2639
Epoch [641/1500], Trn Loss: 192.4003, Val Loss: 111.0911
Epoch [642/1500], Trn Loss: 192.2547, Val Loss: 111.8286
Epoch [643/1500], Trn Loss: 192.2712, Val Loss: 111.7330
Epoch [644/1500], Trn Loss: 192.2602, Val Loss: 113.0908
Epoch [645/1500], Trn Loss: 192.2611, Val Loss: 113.4909
Epoch [646/1500], Trn Loss: 192.2579, Val Loss: 112.8164
Epoch [647/1500], Trn Loss: 192.2525, Val Loss: 112.4346
Epoch [648/1500], Trn Loss: 192.2496, Val Loss: 112.1613
Epoch [649/1500], Trn Loss: 192.2623, Val Loss: 113.3004
Epoch [650/1500], Trn Loss: 192.2994, Val Loss: 112.1292
Epoch [651/1500], Trn Loss: 192.2507, Val Loss: 113.2811
Epoch [652/1500], Trn Loss: 192.2576, Val Loss: 112.6448
Epoch [653/1500], Trn Loss: 192.3555, Val Loss: 112.2391
Epoch [654/1500], Trn Loss: 192.2917, Val Loss: 113.7506
Epoch [655/1500], Trn Loss: 192.2549, Val Loss: 113.7374
Epoch [656/1500], Trn Loss: 192.2986, Val Loss: 113.8229
Epoch [657/1500], Trn Loss: 192.2975, Val Loss: 113.7033
Epoch [658/1500], Trn Loss: 192.2615, Val Loss: 112.6849
Epoch [659/1500], Trn Loss: 192.2491, Val Loss: 112.4548
Epoch [660/1500], Trn Loss: 192.2495, Val Loss: 112.7627
Epoch [661/1500], Trn Loss: 192.5061, Val Loss: 110.0834
Epoch [662/1500], Trn Loss: 192.2893, Val Loss: 111.4631
Epoch [663/1500], Trn Loss: 192.2532, Val Loss: 112.6529
Epoch [664/1500], Trn Loss: 192.2734, Val Loss: 113.4314
Epoch [665/1500], Trn Loss: 192.2518, Val Loss: 112.5363
Epoch [666/1500], Trn Loss: 192.2968, Val Loss: 111.4291
Epoch [667/1500], Trn Loss: 192.2918, Val Loss: 113.5538
Epoch [668/1500], Trn Loss: 192.2573, Val Loss: 111.9185
Epoch [669/1500], Trn Loss: 192.2538, Val Loss: 112.7537
Epoch [670/1500], Trn Loss: 192.2606, Val Loss: 113.4860
Epoch [671/1500], Trn Loss: 192.3625, Val Loss: 110.8848
Epoch [672/1500], Trn Loss: 192.2494, Val Loss: 112.6895
Epoch [673/1500], Trn Loss: 192.2702, Val Loss: 112.2918
Epoch [674/1500], Trn Loss: 192.2554, Val Loss: 113.2239
Epoch [675/1500], Trn Loss: 192.2629, Val Loss: 112.6054
Epoch [676/1500], Trn Loss: 192.3149, Val Loss: 114.0200
Epoch [677/1500], Trn Loss: 192.2708, Val Loss: 113.3988
Epoch [678/1500], Trn Loss: 192.2906, Val Loss: 113.5252
Epoch [679/1500], Trn Loss: 192.2514, Val Loss: 112.6450
Epoch [680/1500], Trn Loss: 192.3689, Val Loss: 111.3425
Epoch [681/1500], Trn Loss: 192.2508, Val Loss: 112.8247
Epoch [682/1500], Trn Loss: 192.2519, Val Loss: 112.8344
Epoch [683/1500], Trn Loss: 192.2497, Val Loss: 113.2665
Epoch [684/1500], Trn Loss: 192.2798, Val Loss: 113.4129
Epoch [685/1500], Trn Loss: 192.2503, Val Loss: 111.8218
Epoch [686/1500], Trn Loss: 192.2639, Val Loss: 112.4059
Epoch [687/1500], Trn Loss: 192.3263, Val Loss: 114.2485
Epoch [688/1500], Trn Loss: 192.3695, Val Loss: 111.9246
Epoch [689/1500], Trn Loss: 192.2532, Val Loss: 112.8599
Epoch [690/1500], Trn Loss: 192.2801, Val Loss: 113.4708
Epoch [691/1500], Trn Loss: 192.3895, Val Loss: 112.1938
Epoch [692/1500], Trn Loss: 192.2741, Val Loss: 113.3392
Epoch [693/1500], Trn Loss: 192.2903, Val Loss: 113.5841
Epoch [694/1500], Trn Loss: 192.3191, Val Loss: 113.9353
Epoch [695/1500], Trn Loss: 192.2864, Val Loss: 113.8318
Epoch [696/1500], Trn Loss: 192.2548, Val Loss: 111.8858
Epoch [697/1500], Trn Loss: 192.2619, Val Loss: 112.0222
Epoch [698/1500], Trn Loss: 192.2497, Val Loss: 113.3626
Epoch [699/1500], Trn Loss: 192.2494, Val Loss: 112.6895
Epoch [700/1500], Trn Loss: 192.2687, Val Loss: 113.6136
Epoch [701/1500], Trn Loss: 192.2491, Val Loss: 112.6680
Epoch [702/1500], Trn Loss: 192.4205, Val Loss: 110.2699
Epoch [703/1500], Trn Loss: 192.3166, Val Loss: 111.1237
Epoch [704/1500], Trn Loss: 192.3678, Val Loss: 111.5672
Epoch [705/1500], Trn Loss: 192.2516, Val Loss: 112.0456
Epoch [706/1500], Trn Loss: 192.2576, Val Loss: 112.5835
Epoch [707/1500], Trn Loss: 192.6399, Val Loss: 109.4525
Epoch [708/1500], Trn Loss: 192.2863, Val Loss: 113.3612
Epoch [709/1500], Trn Loss: 192.2593, Val Loss: 113.1189
Epoch [710/1500], Trn Loss: 192.3440, Val Loss: 114.0848
Epoch [711/1500], Trn Loss: 192.3342, Val Loss: 112.8127
Epoch [712/1500], Trn Loss: 192.5412, Val Loss: 110.3443
Epoch [713/1500], Trn Loss: 192.2712, Val Loss: 113.5626
Epoch [714/1500], Trn Loss: 192.2540, Val Loss: 112.8231
Epoch [715/1500], Trn Loss: 192.2502, Val Loss: 112.4698
Epoch [716/1500], Trn Loss: 192.2599, Val Loss: 113.0606
Epoch [717/1500], Trn Loss: 192.2599, Val Loss: 113.1969
Epoch [718/1500], Trn Loss: 192.3389, Val Loss: 110.8369
Epoch [719/1500], Trn Loss: 192.2674, Val Loss: 113.0781
Epoch [720/1500], Trn Loss: 192.2824, Val Loss: 113.2809
Epoch [721/1500], Trn Loss: 192.2863, Val Loss: 113.2984
Epoch [722/1500], Trn Loss: 192.2999, Val Loss: 113.9194
Epoch [723/1500], Trn Loss: 192.3695, Val Loss: 110.6864
Epoch [724/1500], Trn Loss: 192.2551, Val Loss: 112.7656
Epoch [725/1500], Trn Loss: 192.2941, Val Loss: 113.5123
Epoch [726/1500], Trn Loss: 192.2526, Val Loss: 112.5685
Epoch [727/1500], Trn Loss: 192.2847, Val Loss: 113.6847
Epoch [728/1500], Trn Loss: 192.2866, Val Loss: 113.7083
Epoch [729/1500], Trn Loss: 192.2853, Val Loss: 113.1906
Epoch [730/1500], Trn Loss: 192.3536, Val Loss: 114.1743
Epoch [731/1500], Trn Loss: 192.4778, Val Loss: 115.1086
Epoch [732/1500], Trn Loss: 192.2621, Val Loss: 113.7140
Epoch [733/1500], Trn Loss: 192.2805, Val Loss: 113.7766
Epoch [734/1500], Trn Loss: 192.3618, Val Loss: 114.2974
Epoch [735/1500], Trn Loss: 192.2682, Val Loss: 113.2117
Epoch [736/1500], Trn Loss: 192.3232, Val Loss: 113.9553
Epoch [737/1500], Trn Loss: 192.2985, Val Loss: 113.5370
Epoch [738/1500], Trn Loss: 192.4016, Val Loss: 110.4362
Epoch [739/1500], Trn Loss: 192.2494, Val Loss: 112.8091
Epoch [740/1500], Trn Loss: 192.2876, Val Loss: 113.5998
Epoch [741/1500], Trn Loss: 192.2768, Val Loss: 111.4318
Epoch [742/1500], Trn Loss: 192.3037, Val Loss: 113.4482
Epoch [743/1500], Trn Loss: 192.3279, Val Loss: 113.6961
Epoch [744/1500], Trn Loss: 192.2548, Val Loss: 112.6746
Epoch [745/1500], Trn Loss: 193.6427, Val Loss: 114.6658
Epoch [746/1500], Trn Loss: 192.2491, Val Loss: 115.2821
Epoch [747/1500], Trn Loss: 192.3503, Val Loss: 114.2289
Epoch [748/1500], Trn Loss: 192.3164, Val Loss: 113.7960
Epoch [749/1500], Trn Loss: 192.3344, Val Loss: 114.3149
Epoch [750/1500], Trn Loss: 192.2924, Val Loss: 112.4301
Epoch [751/1500], Trn Loss: 192.3327, Val Loss: 111.1741
Epoch [752/1500], Trn Loss: 192.2626, Val Loss: 112.9545
Epoch [753/1500], Trn Loss: 192.3027, Val Loss: 113.5113
Epoch [754/1500], Trn Loss: 192.2492, Val Loss: 112.5547
Epoch [755/1500], Trn Loss: 192.2494, Val Loss: 112.9274
Epoch [756/1500], Trn Loss: 192.3474, Val Loss: 114.1597
Epoch [757/1500], Trn Loss: 192.3885, Val Loss: 114.6011
Epoch [758/1500], Trn Loss: 192.4764, Val Loss: 115.0372
Epoch [759/1500], Trn Loss: 192.3609, Val Loss: 114.1238
Epoch [760/1500], Trn Loss: 192.2568, Val Loss: 112.0445
Epoch [761/1500], Trn Loss: 192.2491, Val Loss: 112.6735
Epoch [762/1500], Trn Loss: 192.2727, Val Loss: 113.7643
Epoch [763/1500], Trn Loss: 192.4256, Val Loss: 114.8174
Epoch [764/1500], Trn Loss: 192.4001, Val Loss: 114.4169
Epoch [765/1500], Trn Loss: 192.5342, Val Loss: 109.8198
Epoch [766/1500], Trn Loss: 192.2775, Val Loss: 113.3550
Epoch [767/1500], Trn Loss: 192.2614, Val Loss: 111.8981
Epoch [768/1500], Trn Loss: 192.3064, Val Loss: 113.3828
Epoch [769/1500], Trn Loss: 192.3022, Val Loss: 111.6157
Epoch [770/1500], Trn Loss: 192.2496, Val Loss: 112.7212
Epoch [771/1500], Trn Loss: 192.3520, Val Loss: 114.0472
Epoch [772/1500], Trn Loss: 192.2685, Val Loss: 112.8751
