This is a log message.

Current time: 2023-08-24 09:52:10.853670

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'nHidden1': 256, 'dropout1': 0, 'num_layers1': 8, 'nHidden2': 256, 'dropout2': 0, 'num_layers2': 1, 'activ': 'glu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [64, 128], 'pooling': [1, 1], 'nhead': 8, 'd_model': 512}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 3000}
Epoch [916/3000], Trn Loss: 192.2694, Val Loss: 113.1849
Epoch [917/3000], Trn Loss: 192.3126, Val Loss: 112.3700
Epoch [918/3000], Trn Loss: 192.3078, Val Loss: 112.0156
Epoch [919/3000], Trn Loss: 192.2712, Val Loss: 112.2085
Epoch [920/3000], Trn Loss: 192.4949, Val Loss: 112.1622
Epoch [921/3000], Trn Loss: 192.2492, Val Loss: 112.8429
Epoch [922/3000], Trn Loss: 192.2505, Val Loss: 113.2744
Epoch [923/3000], Trn Loss: 192.2552, Val Loss: 113.2471
Epoch [924/3000], Trn Loss: 192.2500, Val Loss: 113.3837
Epoch [925/3000], Trn Loss: 192.2568, Val Loss: 113.4703
Epoch [926/3000], Trn Loss: 192.3637, Val Loss: 112.5127
Epoch [927/3000], Trn Loss: 192.2622, Val Loss: 112.3764
Epoch [928/3000], Trn Loss: 192.2834, Val Loss: 111.7924
Epoch [929/3000], Trn Loss: 192.3184, Val Loss: 111.4673
Epoch [930/3000], Trn Loss: 192.2854, Val Loss: 112.1709
Epoch [931/3000], Trn Loss: 192.2900, Val Loss: 112.5954
Epoch [932/3000], Trn Loss: 192.3533, Val Loss: 111.3452
Epoch [933/3000], Trn Loss: 192.3374, Val Loss: 111.3610
Epoch [934/3000], Trn Loss: 192.3013, Val Loss: 112.2129
Epoch [935/3000], Trn Loss: 192.2880, Val Loss: 112.6092
Epoch [936/3000], Trn Loss: 192.3394, Val Loss: 112.2193
Epoch [937/3000], Trn Loss: 192.2637, Val Loss: 112.5895
Epoch [938/3000], Trn Loss: 192.3044, Val Loss: 111.7590
Epoch [939/3000], Trn Loss: 192.2491, Val Loss: 112.9478
Epoch [940/3000], Trn Loss: 192.2600, Val Loss: 112.5277
Epoch [941/3000], Trn Loss: 192.2491, Val Loss: 113.2522
Epoch [942/3000], Trn Loss: 192.3279, Val Loss: 111.3802
Epoch [943/3000], Trn Loss: 192.5181, Val Loss: 110.9861
Epoch [944/3000], Trn Loss: 192.2498, Val Loss: 113.0041
Epoch [945/3000], Trn Loss: 192.2732, Val Loss: 112.2577
Epoch [946/3000], Trn Loss: 192.2525, Val Loss: 112.8822
Epoch [947/3000], Trn Loss: 192.2856, Val Loss: 112.1660
Epoch [948/3000], Trn Loss: 192.2528, Val Loss: 112.4014
Epoch [949/3000], Trn Loss: 192.2925, Val Loss: 112.5761
Epoch [950/3000], Trn Loss: 192.2509, Val Loss: 112.8092
Epoch [951/3000], Trn Loss: 192.3071, Val Loss: 112.6646
Epoch [952/3000], Trn Loss: 192.3226, Val Loss: 111.5285
Epoch [953/3000], Trn Loss: 192.3554, Val Loss: 111.9593
Epoch [954/3000], Trn Loss: 192.4676, Val Loss: 111.5882
Epoch [955/3000], Trn Loss: 192.5267, Val Loss: 111.0669
Epoch [956/3000], Trn Loss: 192.3838, Val Loss: 112.3382
Epoch [957/3000], Trn Loss: 192.5886, Val Loss: 112.6535
Epoch [958/3000], Trn Loss: 192.3066, Val Loss: 112.1104
Epoch [959/3000], Trn Loss: 192.2564, Val Loss: 112.6354
Epoch [960/3000], Trn Loss: 192.4393, Val Loss: 110.9957
Epoch [961/3000], Trn Loss: 192.3134, Val Loss: 112.0097
Epoch [962/3000], Trn Loss: 192.2850, Val Loss: 111.7562
Epoch [963/3000], Trn Loss: 192.3078, Val Loss: 111.9653
Epoch [964/3000], Trn Loss: 192.3158, Val Loss: 111.8644
Epoch [965/3000], Trn Loss: 192.2605, Val Loss: 113.0975
Epoch [966/3000], Trn Loss: 192.3237, Val Loss: 112.4004
Epoch [967/3000], Trn Loss: 192.3803, Val Loss: 112.0533
Epoch [968/3000], Trn Loss: 192.2654, Val Loss: 112.4483
Epoch [969/3000], Trn Loss: 192.2560, Val Loss: 112.6664
Epoch [970/3000], Trn Loss: 192.2579, Val Loss: 112.5785
Epoch [971/3000], Trn Loss: 192.4622, Val Loss: 112.4555
Epoch [972/3000], Trn Loss: 192.3632, Val Loss: 111.4034
Epoch [973/3000], Trn Loss: 192.3298, Val Loss: 112.0292
Epoch [974/3000], Trn Loss: 192.4637, Val Loss: 111.9528
Epoch [975/3000], Trn Loss: 193.0333, Val Loss: 111.0076
Epoch [976/3000], Trn Loss: 192.5558, Val Loss: 111.1263
Epoch [977/3000], Trn Loss: 192.4212, Val Loss: 112.3325
Epoch [978/3000], Trn Loss: 192.4146, Val Loss: 112.8562
Epoch [979/3000], Trn Loss: 192.2594, Val Loss: 112.1542
Epoch [980/3000], Trn Loss: 192.2522, Val Loss: 113.2890
Epoch [981/3000], Trn Loss: 192.2491, Val Loss: 113.4574
Epoch [982/3000], Trn Loss: 192.2491, Val Loss: 112.8864
Epoch [983/3000], Trn Loss: 192.5128, Val Loss: 111.2797
Epoch [984/3000], Trn Loss: 192.2786, Val Loss: 112.6590
Epoch [985/3000], Trn Loss: 192.8519, Val Loss: 112.1476
Epoch [986/3000], Trn Loss: 192.2612, Val Loss: 112.5139
Epoch [987/3000], Trn Loss: 192.3817, Val Loss: 112.3082
Epoch [988/3000], Trn Loss: 192.2794, Val Loss: 111.8678
Epoch [989/3000], Trn Loss: 192.2503, Val Loss: 113.0173
Epoch [990/3000], Trn Loss: 192.4038, Val Loss: 112.2821
Epoch [991/3000], Trn Loss: 192.2494, Val Loss: 112.6841
Epoch [992/3000], Trn Loss: 192.3819, Val Loss: 111.9945
Epoch [993/3000], Trn Loss: 192.3837, Val Loss: 111.6858
Epoch [994/3000], Trn Loss: 192.3462, Val Loss: 112.0705
Epoch [995/3000], Trn Loss: 192.2755, Val Loss: 112.2852
Epoch [996/3000], Trn Loss: 192.2840, Val Loss: 112.0581
Epoch [997/3000], Trn Loss: 192.4340, Val Loss: 110.9980
Epoch [998/3000], Trn Loss: 192.4925, Val Loss: 111.5575
Epoch [999/3000], Trn Loss: 192.4899, Val Loss: 110.9448
Epoch [1000/3000], Trn Loss: 192.3106, Val Loss: 112.6562
Epoch [1001/3000], Trn Loss: 192.3410, Val Loss: 112.5230
Epoch [1002/3000], Trn Loss: 192.6183, Val Loss: 110.2600
Epoch [1003/3000], Trn Loss: 192.2966, Val Loss: 112.1133
Epoch [1004/3000], Trn Loss: 192.2491, Val Loss: 112.8748
Epoch [1005/3000], Trn Loss: 192.2602, Val Loss: 113.0054
Epoch [1006/3000], Trn Loss: 192.7193, Val Loss: 109.8027
Epoch [1007/3000], Trn Loss: 192.3236, Val Loss: 112.1897
Epoch [1008/3000], Trn Loss: 192.2563, Val Loss: 112.9576
Epoch [1009/3000], Trn Loss: 192.2498, Val Loss: 113.6459
Epoch [1010/3000], Trn Loss: 192.2518, Val Loss: 113.4079
Epoch [1011/3000], Trn Loss: 192.2607, Val Loss: 113.6805
Epoch [1012/3000], Trn Loss: 192.2531, Val Loss: 112.4471
Epoch [1013/3000], Trn Loss: 192.2530, Val Loss: 112.9538
Epoch [1014/3000], Trn Loss: 192.4751, Val Loss: 111.1890
Epoch [1015/3000], Trn Loss: 192.4681, Val Loss: 111.7110
Epoch [1016/3000], Trn Loss: 192.8383, Val Loss: 111.2537
Epoch [1017/3000], Trn Loss: 192.8722, Val Loss: 112.1734
Epoch [1018/3000], Trn Loss: 192.3311, Val Loss: 113.0904
Epoch [1019/3000], Trn Loss: 192.2634, Val Loss: 112.8790
Epoch [1020/3000], Trn Loss: 192.3397, Val Loss: 112.3163
Epoch [1021/3000], Trn Loss: 192.2491, Val Loss: 113.1148
Epoch [1022/3000], Trn Loss: 192.2599, Val Loss: 113.5571
Epoch [1023/3000], Trn Loss: 192.2525, Val Loss: 114.1479
Epoch [1024/3000], Trn Loss: 192.2491, Val Loss: 113.3974
Epoch [1025/3000], Trn Loss: 192.2501, Val Loss: 113.8758
Epoch [1026/3000], Trn Loss: 192.2509, Val Loss: 113.1733
Epoch [1027/3000], Trn Loss: 192.2709, Val Loss: 112.6122
Epoch [1028/3000], Trn Loss: 192.2513, Val Loss: 113.4315
Epoch [1029/3000], Trn Loss: 192.4873, Val Loss: 113.5005
Epoch [1030/3000], Trn Loss: 192.2507, Val Loss: 112.9475
Epoch [1031/3000], Trn Loss: 192.2525, Val Loss: 113.2276
Epoch [1032/3000], Trn Loss: 192.5966, Val Loss: 110.3149
Epoch [1033/3000], Trn Loss: 192.2595, Val Loss: 112.2578
Epoch [1034/3000], Trn Loss: 192.3616, Val Loss: 111.9585
Epoch [1035/3000], Trn Loss: 192.2493, Val Loss: 112.8801
Epoch [1036/3000], Trn Loss: 192.3484, Val Loss: 112.9264
Epoch [1037/3000], Trn Loss: 192.4334, Val Loss: 110.9630
Epoch [1038/3000], Trn Loss: 192.2491, Val Loss: 113.5865
Epoch [1039/3000], Trn Loss: 192.4040, Val Loss: 113.0304
Epoch [1040/3000], Trn Loss: 192.3166, Val Loss: 111.7482
Epoch [1041/3000], Trn Loss: 192.2567, Val Loss: 113.1758
Epoch [1042/3000], Trn Loss: 192.2568, Val Loss: 114.4492
Epoch [1043/3000], Trn Loss: 192.2604, Val Loss: 114.6191
Epoch [1044/3000], Trn Loss: 192.2771, Val Loss: 114.3361
Epoch [1045/3000], Trn Loss: 192.2726, Val Loss: 114.0835
Epoch [1046/3000], Trn Loss: 192.2925, Val Loss: 112.3629
Epoch [1047/3000], Trn Loss: 192.7490, Val Loss: 110.3375
Epoch [1048/3000], Trn Loss: 192.3057, Val Loss: 111.8808
Epoch [1049/3000], Trn Loss: 192.4461, Val Loss: 111.3358
Epoch [1050/3000], Trn Loss: 192.2568, Val Loss: 113.0544
Epoch [1051/3000], Trn Loss: 192.5959, Val Loss: 113.1991
Epoch [1052/3000], Trn Loss: 192.3604, Val Loss: 111.6692
Epoch [1053/3000], Trn Loss: 192.2564, Val Loss: 112.4284
Epoch [1054/3000], Trn Loss: 192.2496, Val Loss: 113.5571
Epoch [1055/3000], Trn Loss: 192.2631, Val Loss: 113.5914
Epoch [1056/3000], Trn Loss: 194.9539, Val Loss: 110.6300
Epoch [1057/3000], Trn Loss: 192.2515, Val Loss: 113.0454
Epoch [1058/3000], Trn Loss: 192.3081, Val Loss: 113.3284
Epoch [1059/3000], Trn Loss: 192.2513, Val Loss: 113.5573
Epoch [1060/3000], Trn Loss: 192.4691, Val Loss: 113.3430
Epoch [1061/3000], Trn Loss: 192.2529, Val Loss: 113.4830
Epoch [1062/3000], Trn Loss: 192.5829, Val Loss: 112.3858
Epoch [1063/3000], Trn Loss: 192.6601, Val Loss: 111.9022
Epoch [1064/3000], Trn Loss: 192.2524, Val Loss: 113.5763
Epoch [1065/3000], Trn Loss: 193.0616, Val Loss: 113.2631
Epoch [1066/3000], Trn Loss: 192.2651, Val Loss: 113.2289
Epoch [1067/3000], Trn Loss: 192.3596, Val Loss: 112.6233
Epoch [1068/3000], Trn Loss: 192.7384, Val Loss: 112.3169
Epoch [1069/3000], Trn Loss: 192.3005, Val Loss: 112.7103
Epoch [1070/3000], Trn Loss: 192.4653, Val Loss: 112.3694
Epoch [1071/3000], Trn Loss: 192.2526, Val Loss: 112.9827
Epoch [1072/3000], Trn Loss: 192.2665, Val Loss: 112.6312
Epoch [1073/3000], Trn Loss: 192.2780, Val Loss: 112.7219
Epoch [1074/3000], Trn Loss: 192.2505, Val Loss: 113.1191
Epoch [1075/3000], Trn Loss: 192.2579, Val Loss: 113.5802
Epoch [1076/3000], Trn Loss: 192.3347, Val Loss: 111.8592
Epoch [1077/3000], Trn Loss: 192.4149, Val Loss: 111.4499
Epoch [1078/3000], Trn Loss: 192.2713, Val Loss: 113.0793
Epoch [1079/3000], Trn Loss: 192.3472, Val Loss: 111.7233
Epoch [1080/3000], Trn Loss: 192.4830, Val Loss: 110.8577
Epoch [1081/3000], Trn Loss: 192.2536, Val Loss: 114.2436
Epoch [1082/3000], Trn Loss: 192.2679, Val Loss: 114.1031
Epoch [1083/3000], Trn Loss: 192.2498, Val Loss: 113.2529
Epoch [1084/3000], Trn Loss: 192.2494, Val Loss: 113.3957
Epoch [1085/3000], Trn Loss: 192.3952, Val Loss: 111.4746
Epoch [1086/3000], Trn Loss: 192.2888, Val Loss: 112.0632
Epoch [1087/3000], Trn Loss: 192.2552, Val Loss: 113.1301
Epoch [1088/3000], Trn Loss: 192.2501, Val Loss: 113.3932
Epoch [1089/3000], Trn Loss: 192.3202, Val Loss: 112.4157
Epoch [1090/3000], Trn Loss: 192.2618, Val Loss: 113.8062
Epoch [1091/3000], Trn Loss: 192.2587, Val Loss: 112.9841
Epoch [1092/3000], Trn Loss: 192.9266, Val Loss: 109.5918
Epoch [1093/3000], Trn Loss: 192.4589, Val Loss: 111.3009
Epoch [1094/3000], Trn Loss: 192.5313, Val Loss: 111.1174
Epoch [1095/3000], Trn Loss: 192.3255, Val Loss: 111.9552
Epoch [1096/3000], Trn Loss: 192.2951, Val Loss: 112.0971
Epoch [1097/3000], Trn Loss: 192.3501, Val Loss: 112.5713
Epoch [1098/3000], Trn Loss: 192.4392, Val Loss: 112.4942
Epoch [1099/3000], Trn Loss: 192.2504, Val Loss: 113.5331
Epoch [1100/3000], Trn Loss: 192.2724, Val Loss: 112.3169
Epoch [1101/3000], Trn Loss: 192.4384, Val Loss: 112.2143
Epoch [1102/3000], Trn Loss: 192.2636, Val Loss: 113.7112
Epoch [1103/3000], Trn Loss: 192.2959, Val Loss: 113.8951
Epoch [1104/3000], Trn Loss: 192.2518, Val Loss: 113.6011
Epoch [1105/3000], Trn Loss: 192.3199, Val Loss: 114.7441
Epoch [1106/3000], Trn Loss: 192.2609, Val Loss: 112.7238
Epoch [1107/3000], Trn Loss: 192.2840, Val Loss: 111.7394
Epoch [1108/3000], Trn Loss: 192.2791, Val Loss: 114.0421
Epoch [1109/3000], Trn Loss: 192.2507, Val Loss: 112.9499
Epoch [1110/3000], Trn Loss: 192.2685, Val Loss: 113.8983
Epoch [1111/3000], Trn Loss: 192.3541, Val Loss: 111.0759
Epoch [1112/3000], Trn Loss: 192.2659, Val Loss: 113.9100
Epoch [1113/3000], Trn Loss: 192.3690, Val Loss: 113.0537
Epoch [1114/3000], Trn Loss: 192.4664, Val Loss: 111.7800
Epoch [1115/3000], Trn Loss: 192.2519, Val Loss: 113.2148
Epoch [1116/3000], Trn Loss: 192.3396, Val Loss: 112.1422
Epoch [1117/3000], Trn Loss: 192.2773, Val Loss: 113.1791
Epoch [1118/3000], Trn Loss: 192.2503, Val Loss: 113.2623
Epoch [1119/3000], Trn Loss: 192.3761, Val Loss: 112.0632
Epoch [1120/3000], Trn Loss: 192.4955, Val Loss: 111.2906
Epoch [1121/3000], Trn Loss: 192.4489, Val Loss: 111.4909
Epoch [1122/3000], Trn Loss: 192.2766, Val Loss: 112.7340
Epoch [1123/3000], Trn Loss: 192.2609, Val Loss: 114.0982
Epoch [1124/3000], Trn Loss: 192.2546, Val Loss: 113.2976
Epoch [1125/3000], Trn Loss: 192.2524, Val Loss: 113.0181
Epoch [1126/3000], Trn Loss: 192.2827, Val Loss: 114.3573
Epoch [1127/3000], Trn Loss: 192.2527, Val Loss: 114.1827
Epoch [1128/3000], Trn Loss: 192.6395, Val Loss: 110.5900
Epoch [1129/3000], Trn Loss: 192.3832, Val Loss: 111.8422
Epoch [1130/3000], Trn Loss: 192.2546, Val Loss: 113.4813
Epoch [1131/3000], Trn Loss: 192.8231, Val Loss: 109.5944
Epoch [1132/3000], Trn Loss: 192.2606, Val Loss: 113.1997
Epoch [1133/3000], Trn Loss: 192.2491, Val Loss: 112.8964
Epoch [1134/3000], Trn Loss: 192.6306, Val Loss: 111.4910
Epoch [1135/3000], Trn Loss: 192.3312, Val Loss: 112.4114
Epoch [1136/3000], Trn Loss: 192.2669, Val Loss: 113.0179
Epoch [1137/3000], Trn Loss: 192.3088, Val Loss: 112.4766
Epoch [1138/3000], Trn Loss: 192.2491, Val Loss: 113.2362
Epoch [1139/3000], Trn Loss: 192.3729, Val Loss: 111.8076
Epoch [1140/3000], Trn Loss: 192.2491, Val Loss: 112.8410
Epoch [1141/3000], Trn Loss: 192.2847, Val Loss: 112.5240
Epoch [1142/3000], Trn Loss: 192.2529, Val Loss: 112.9969
Epoch [1143/3000], Trn Loss: 192.3901, Val Loss: 111.0345
Epoch [1144/3000], Trn Loss: 192.2497, Val Loss: 113.5532
Epoch [1145/3000], Trn Loss: 192.2492, Val Loss: 114.1039
Epoch [1146/3000], Trn Loss: 192.2587, Val Loss: 112.7924
Epoch [1147/3000], Trn Loss: 192.2504, Val Loss: 113.9459
Epoch [1148/3000], Trn Loss: 192.4213, Val Loss: 111.1367
Epoch [1149/3000], Trn Loss: 192.2582, Val Loss: 114.3202
Epoch [1150/3000], Trn Loss: 192.2599, Val Loss: 112.6908
Epoch [1151/3000], Trn Loss: 192.2749, Val Loss: 112.2999
Epoch [1152/3000], Trn Loss: 192.2701, Val Loss: 113.0100
Epoch [1153/3000], Trn Loss: 192.2491, Val Loss: 113.0475
Epoch [1154/3000], Trn Loss: 192.2491, Val Loss: 114.1384
Epoch [1155/3000], Trn Loss: 192.2524, Val Loss: 114.1749
Epoch [1156/3000], Trn Loss: 193.0445, Val Loss: 109.2635
Epoch [1157/3000], Trn Loss: 192.3046, Val Loss: 112.1393
Epoch [1158/3000], Trn Loss: 192.3127, Val Loss: 112.4315
Epoch [1159/3000], Trn Loss: 192.2503, Val Loss: 113.5633
Epoch [1160/3000], Trn Loss: 192.2533, Val Loss: 112.2875
Epoch [1161/3000], Trn Loss: 192.2839, Val Loss: 112.8225
Epoch [1162/3000], Trn Loss: 193.5996, Val Loss: 111.1203
Epoch [1163/3000], Trn Loss: 192.2697, Val Loss: 113.6168
Epoch [1164/3000], Trn Loss: 192.2878, Val Loss: 112.6071
Epoch [1165/3000], Trn Loss: 192.2731, Val Loss: 112.7093
Epoch [1166/3000], Trn Loss: 192.2491, Val Loss: 112.7959
Epoch [1167/3000], Trn Loss: 192.2983, Val Loss: 112.2888
Epoch [1168/3000], Trn Loss: 192.2518, Val Loss: 114.3963
Epoch [1169/3000], Trn Loss: 192.5885, Val Loss: 112.1158
Epoch [1170/3000], Trn Loss: 192.2496, Val Loss: 114.1627
Epoch [1171/3000], Trn Loss: 192.2499, Val Loss: 113.4227
Epoch [1172/3000], Trn Loss: 192.2641, Val Loss: 114.1814
Epoch [1173/3000], Trn Loss: 192.5678, Val Loss: 110.5810
Epoch [1174/3000], Trn Loss: 192.2509, Val Loss: 113.0662
Epoch [1175/3000], Trn Loss: 192.2700, Val Loss: 112.5236
Epoch [1176/3000], Trn Loss: 192.3240, Val Loss: 111.7503
Epoch [1177/3000], Trn Loss: 192.2575, Val Loss: 114.1446
Epoch [1178/3000], Trn Loss: 192.2492, Val Loss: 113.0302
Epoch [1179/3000], Trn Loss: 192.7092, Val Loss: 111.7183
Epoch [1180/3000], Trn Loss: 192.2502, Val Loss: 113.5028
Epoch [1181/3000], Trn Loss: 192.5074, Val Loss: 110.6957
Epoch [1182/3000], Trn Loss: 192.2493, Val Loss: 113.6189
Epoch [1183/3000], Trn Loss: 192.3802, Val Loss: 111.7438
Epoch [1184/3000], Trn Loss: 192.2588, Val Loss: 113.0174
Epoch [1185/3000], Trn Loss: 192.2521, Val Loss: 113.6228
Epoch [1186/3000], Trn Loss: 192.2659, Val Loss: 112.5004
Epoch [1187/3000], Trn Loss: 192.2757, Val Loss: 114.1555
Epoch [1188/3000], Trn Loss: 192.2533, Val Loss: 113.6236
Epoch [1189/3000], Trn Loss: 192.2690, Val Loss: 112.5554
Epoch [1190/3000], Trn Loss: 192.2502, Val Loss: 113.3988
Epoch [1191/3000], Trn Loss: 192.2530, Val Loss: 113.6738
Epoch [1192/3000], Trn Loss: 192.5635, Val Loss: 111.9456
Epoch [1193/3000], Trn Loss: 192.2524, Val Loss: 114.2178
Epoch [1194/3000], Trn Loss: 192.2633, Val Loss: 114.3472
Epoch [1195/3000], Trn Loss: 192.2547, Val Loss: 114.2702
Epoch [1196/3000], Trn Loss: 192.5002, Val Loss: 113.6616
Epoch [1197/3000], Trn Loss: 192.3730, Val Loss: 111.0769
Epoch [1198/3000], Trn Loss: 192.2537, Val Loss: 113.4711
Epoch [1199/3000], Trn Loss: 192.2491, Val Loss: 112.8943
Epoch [1200/3000], Trn Loss: 192.2491, Val Loss: 113.8341
Epoch [1201/3000], Trn Loss: 192.3001, Val Loss: 114.2148
Epoch [1202/3000], Trn Loss: 193.2831, Val Loss: 112.7634
Epoch [1203/3000], Trn Loss: 192.2914, Val Loss: 113.8872
Epoch [1204/3000], Trn Loss: 192.3574, Val Loss: 111.2557
Epoch [1205/3000], Trn Loss: 192.3408, Val Loss: 111.9098
Epoch [1206/3000], Trn Loss: 192.2502, Val Loss: 113.1236
Epoch [1207/3000], Trn Loss: 192.2978, Val Loss: 114.2522
Epoch [1208/3000], Trn Loss: 192.7110, Val Loss: 112.0580
Epoch [1209/3000], Trn Loss: 192.2586, Val Loss: 113.7211
Epoch [1210/3000], Trn Loss: 192.2515, Val Loss: 114.0937
Epoch [1211/3000], Trn Loss: 192.2499, Val Loss: 113.7284
Epoch [1212/3000], Trn Loss: 192.3145, Val Loss: 111.7826
Epoch [1213/3000], Trn Loss: 192.2500, Val Loss: 113.3164
Epoch [1214/3000], Trn Loss: 192.6901, Val Loss: 109.9512
Epoch [1215/3000], Trn Loss: 192.6187, Val Loss: 112.7955
Epoch [1216/3000], Trn Loss: 192.2720, Val Loss: 113.7451
Epoch [1217/3000], Trn Loss: 192.2505, Val Loss: 113.3805
Epoch [1218/3000], Trn Loss: 192.3215, Val Loss: 112.0930
Epoch [1219/3000], Trn Loss: 192.2851, Val Loss: 112.3146
Epoch [1220/3000], Trn Loss: 192.2607, Val Loss: 114.0966
Epoch [1221/3000], Trn Loss: 192.2545, Val Loss: 112.9408
Epoch [1222/3000], Trn Loss: 192.4527, Val Loss: 111.6362
Epoch [1223/3000], Trn Loss: 192.3229, Val Loss: 112.1011
Epoch [1224/3000], Trn Loss: 192.2806, Val Loss: 112.8147
Epoch [1225/3000], Trn Loss: 192.2797, Val Loss: 114.7605
Epoch [1226/3000], Trn Loss: 192.2599, Val Loss: 112.7550
Epoch [1227/3000], Trn Loss: 192.2593, Val Loss: 114.1783
Epoch [1228/3000], Trn Loss: 192.3143, Val Loss: 112.8701
Epoch [1229/3000], Trn Loss: 192.2570, Val Loss: 112.4260
Epoch [1230/3000], Trn Loss: 192.9512, Val Loss: 111.1337
Epoch [1231/3000], Trn Loss: 194.2798, Val Loss: 111.2664
Epoch [1232/3000], Trn Loss: 192.2511, Val Loss: 113.7703
Epoch [1233/3000], Trn Loss: 192.2563, Val Loss: 112.1115
Epoch [1234/3000], Trn Loss: 192.2491, Val Loss: 113.2445
Epoch [1235/3000], Trn Loss: 192.3242, Val Loss: 113.0392
Epoch [1236/3000], Trn Loss: 192.2725, Val Loss: 113.8936
Epoch [1237/3000], Trn Loss: 192.4931, Val Loss: 111.5759
Epoch [1238/3000], Trn Loss: 192.3506, Val Loss: 112.5839
Epoch [1239/3000], Trn Loss: 192.3218, Val Loss: 114.0778
Epoch [1240/3000], Trn Loss: 192.3789, Val Loss: 111.8800
Epoch [1241/3000], Trn Loss: 192.2541, Val Loss: 113.0632
Epoch [1242/3000], Trn Loss: 192.4492, Val Loss: 111.7237
Epoch [1243/3000], Trn Loss: 192.3395, Val Loss: 113.6207
Epoch [1244/3000], Trn Loss: 192.2555, Val Loss: 113.3310
Epoch [1245/3000], Trn Loss: 192.2802, Val Loss: 112.6342
Epoch [1246/3000], Trn Loss: 192.2560, Val Loss: 112.5965
Epoch [1247/3000], Trn Loss: 192.3175, Val Loss: 112.6106
Epoch [1248/3000], Trn Loss: 192.2492, Val Loss: 113.5504
Epoch [1249/3000], Trn Loss: 193.1802, Val Loss: 112.4181
Epoch [1250/3000], Trn Loss: 192.2608, Val Loss: 112.8019
Epoch [1251/3000], Trn Loss: 192.2491, Val Loss: 112.9868
Epoch [1252/3000], Trn Loss: 192.2847, Val Loss: 112.7652
Epoch [1253/3000], Trn Loss: 192.4733, Val Loss: 111.5422
Epoch [1254/3000], Trn Loss: 192.5816, Val Loss: 111.7507
Epoch [1255/3000], Trn Loss: 192.2491, Val Loss: 113.0605
Epoch [1256/3000], Trn Loss: 192.4608, Val Loss: 113.4730
Epoch [1257/3000], Trn Loss: 192.2986, Val Loss: 114.2840
Epoch [1258/3000], Trn Loss: 192.3919, Val Loss: 113.5467
Epoch [1259/3000], Trn Loss: 192.2722, Val Loss: 112.4723
Epoch [1260/3000], Trn Loss: 192.3199, Val Loss: 111.9675
Epoch [1261/3000], Trn Loss: 192.2527, Val Loss: 113.2904
Epoch [1262/3000], Trn Loss: 192.2961, Val Loss: 112.1107
Epoch [1263/3000], Trn Loss: 192.2642, Val Loss: 112.4439
Epoch [1264/3000], Trn Loss: 192.2609, Val Loss: 113.1605
Epoch [1265/3000], Trn Loss: 192.2960, Val Loss: 112.4579
Epoch [1266/3000], Trn Loss: 192.2537, Val Loss: 111.8806
Epoch [1267/3000], Trn Loss: 192.2802, Val Loss: 112.8158
Epoch [1268/3000], Trn Loss: 192.3537, Val Loss: 112.3956
Epoch [1269/3000], Trn Loss: 192.4048, Val Loss: 111.0218
Epoch [1270/3000], Trn Loss: 192.2682, Val Loss: 112.8915
Epoch [1271/3000], Trn Loss: 192.2798, Val Loss: 112.3815
Epoch [1272/3000], Trn Loss: 192.3398, Val Loss: 112.3220
Epoch [1273/3000], Trn Loss: 192.3690, Val Loss: 112.4510
Epoch [1274/3000], Trn Loss: 192.2551, Val Loss: 112.8929
Epoch [1275/3000], Trn Loss: 192.2646, Val Loss: 113.1889
Epoch [1276/3000], Trn Loss: 192.2496, Val Loss: 113.2919
Epoch [1277/3000], Trn Loss: 192.2652, Val Loss: 113.0360
Epoch [1278/3000], Trn Loss: 192.2997, Val Loss: 112.3193
Epoch [1279/3000], Trn Loss: 192.2491, Val Loss: 112.9845
Epoch [1280/3000], Trn Loss: 192.2526, Val Loss: 113.6815
Epoch [1281/3000], Trn Loss: 192.3837, Val Loss: 111.4233
Epoch [1282/3000], Trn Loss: 192.3652, Val Loss: 112.7997
Epoch [1283/3000], Trn Loss: 192.2553, Val Loss: 112.2009
Epoch [1284/3000], Trn Loss: 192.2892, Val Loss: 112.9519
Epoch [1285/3000], Trn Loss: 192.3314, Val Loss: 113.1276
Epoch [1286/3000], Trn Loss: 192.2542, Val Loss: 113.5912
Epoch [1287/3000], Trn Loss: 192.2523, Val Loss: 112.7187
Epoch [1288/3000], Trn Loss: 192.5891, Val Loss: 111.2503
Epoch [1289/3000], Trn Loss: 192.2785, Val Loss: 112.2107
Epoch [1290/3000], Trn Loss: 192.2505, Val Loss: 113.3982
Epoch [1291/3000], Trn Loss: 192.2578, Val Loss: 112.9360
Epoch [1292/3000], Trn Loss: 192.2810, Val Loss: 112.5917
Epoch [1293/3000], Trn Loss: 192.2946, Val Loss: 112.4203
Epoch [1294/3000], Trn Loss: 192.2697, Val Loss: 112.5570
Epoch [1295/3000], Trn Loss: 192.2971, Val Loss: 112.9169
Epoch [1296/3000], Trn Loss: 192.2845, Val Loss: 112.1410
Epoch [1297/3000], Trn Loss: 192.2701, Val Loss: 113.0384
Epoch [1298/3000], Trn Loss: 192.3024, Val Loss: 112.0839
